COUNTRY,CITY,ZONE,NW_AGO,ORDERS
PE,Arequipa,Centro Historico Arequipa,1,4135.0
CO,Bogota,Tunjuelito,1,3315.0
MX,Queretaro,QRO_JURICA_JURIQUILLA,1,3510.0
MX,Pachuca,PCH Centro-Prepa 3,1,3423.0
AR,Cordoba,Cordoba Cofico,1,3603.0
MX,Mexicali,MXL_Centro_Norte,1,3351.0
BR,Grande São Paulo,SP - SP - Santana/Tucuruvi,1,2914.0
PE,Lima,Campo Fe Norte,1,3269.0
AR,Buenos Aires,Avellaneda - Sarandi,1,3138.0
CL,Other,Other,1,5060.0
BR,Rio De Janeiro,Tijuca,1,2962.0
CO,Santa Marta,Rodadero,1,3185.0
PE,Arequipa,Bustamante y Rivero,1,3528.0
MX,Guadalajara,Las Pintas-Aeropuerto,1,3373.0
MX,Campeche,CAMP Centro,1,3147.0
MX,La Paz,LA PAZ,1,3265.0
MX,Valle De Chalco,Valle_de_Chalco,1,2698.0
MX,Ciudad Del Carmen,Cd del carmen,1,3017.0
PE,Cusco,Centro Cusco,1,3776.0
MX,Culiacan,Villa_Universidad,1,3494.0
MX,Playa Del Carmen,PDC_Centro,1,2889.0
AR,Buenos Aires,Monte Grande,1,2642.0
MX,Matamoros,Mat_zona_centro,1,2923.0
MX,Aguascalientes,AGS_Centro,1,3216.0
MX,Ciudad Juarez,JRZ_SanLorenzo,1,3075.0
MX,Reynosa,Rey_benito_juarez,1,2899.0
MX,Coatzacoalcos,Coatzacoalcos,1,2974.0
AR,Buenos Aires,Castelar - Ituzaingo,1,2968.0
AR,Cordoba,CORDOBA_COLON,1,3210.0
MX,Saltillo,Sal_Ramos Arizpe,1,2939.0
BR,Rio De Janeiro,Jardim Oceanico,1,2961.0
CL,Santiago De Chile,la_cisterna_san_miguel,1,3040.0
CO,Sincelejo,Sincelejo,1,3285.0
MX,Mazatlan,Maz_2,1,2937.0
PE,Lima,Pumacahua,1,2986.0
AR,Cordoba,General Paz,1,3124.0
MX,Cancun,Cun_Hacienda-Valle Verde,1,2208.0
MX,Culiacan,21_de_Marzo,1,3033.0
MX,Mexicali,MXL_Sur,1,2664.0
EC,Guayaquil,Urdesa,1,3215.0
PE,Lima,La Florida,1,2855.0
CO,Barranquilla,Barranquilla sur,1,2880.0
AR,Buenos Aires,San Fernando - Tigre,1,2765.0
MX,Cancun,Cun Alfredo bonfil,1,2531.0
MX,Chilpancingo De Los Bravo,Chilpancingo Norte,1,2826.0
CO,Valledupar,La elvira,1,3971.0
AR,Neuquen,Neuquen Centro,1,2551.0
MX,Toluca,Tol_Toltepec-lerma,1,2649.0
MX,Ciudad De Mexico,CDMX_Cuautitlán_Izcalli_Centro,1,3373.0
AR,Mar Del Plata,MAR_DEL_PLATA_SUR,1,2329.0
CO,Valledupar,El viajero,1,3749.0
MX,Merida,MID_CHOLUL,1,2853.0
BR,Belo Horizonte,MG - BH - Buritis e Belvedere,1,2875.0
MX,Acapulco,ACA la costera,1,2899.0
MX,Hermosillo,Hmo_Sur,1,2155.0
AR,Cordoba,Cordoba Zona Sur,1,2637.0
MX,Ciudad Obregon,COB_OBREGON,1,2624.0
AR,Buenos Aires,Boulogne,1,2344.0
BR,Recife,PE - OLD - Zona Oeste,1,2259.0
MX,Ciudad Juarez,JRZ_Centro,1,2782.0
MX,Veracruz,VER_Río Medio-Amapolas,1,2591.0
PE,Cusco,Magisterio,1,2631.0
EC,Quito,Cumbaya,1,3454.0
MX,Cordoba,Cordoba,1,2681.0
CO,Barranquilla,Soledad,1,2589.0
CO,Palmira,Palmira oriente,1,2565.0
MX,Puerto Vallarta,Pvr_NuevoVallarta,1,2308.0
PE,Arequipa,Arequipa Sur,1,2700.0
MX,Toluca,Tol_Metepec,1,2517.0
MX,Cd. Victoria,CdVictoria_centro_Aguayo_Santander,1,2702.0
BR,Rio De Janeiro,Flamengo,1,2578.0
MX,Acapulco,ACA las brisas,1,1996.0
MX,Irapuato,Irapuato,1,2499.0
BR,Porto Alegre,RS - POA - Moinhos de Vento,1,2388.0
AR,Parana,Parana,1,1690.0
BR,Rio De Janeiro,Reserva,1,2270.0
MX,Tijuana,TIJ_Santa_Fe,1,2297.0
AR,San Miguel De Tucuman,Tucuman,1,1939.0
AR,Cordoba,CORDOBA_CERRO_ROSAS,1,2387.0
CL,Viña Del Mar,Concón,1,2243.0
MX,Cancun,Cun_Pedregal,1,2030.0
MX,Tuxtla Gutierrez,TUX Albania,1,2146.0
MX,Nuevo Laredo,Nlar_aeropuerto,1,2152.0
CO,Valledupar,San Jorge,1,3064.0
CO,Pereira,SAMARIA_2_PEI,1,2557.0
MX,Xalapa,Xalapa Bugambilias,1,2536.0
PE,Piura,Miraflores Centro,1,2519.0
BR,Grande São Paulo,SP - SP - Campo Limpo/Capão,1,1746.0
PE,Punta Hermosa,Sur Chico Playas,1,2581.0
AR,Rosario,Rosario Sur,1,1776.0
CO,Cartagena,La siriaca,1,2075.0
CO,Palmira,Palmira occidente,1,2446.0
MX,Tampico,Tam_Altamira,1,2288.0
EC,Guayaquil,Sauces,1,2382.0
MX,Piedras Negras,PDN_Piedras_Negras,1,2194.0
MX,Celaya,Celaya,1,2222.0
AR,Buenos Aires,Quilmes,1,1889.0
MX,San Jose Del Cabo,San Jose del Cabo,1,1896.0
BR,Grande São Paulo,SP - SP - Limao/Casa Verde,1,1771.0
BR,Rio De Janeiro,Barra,1,2082.0
CO,Rionegro,Llano_grande,1,2108.0
BR,Campinas,SP - CPS - Cambuí/Centro,1,2213.0
CL,Santiago De Chile,Recoleta,1,1923.0
CO,Cartagena,Centro Historico,1,2237.0
MX,Mexicali,MXL_Universidad,1,2079.0
MX,Ciudad De Mexico,CDMX_Cuautitlan_Melchor_Ocampo,1,2660.0
PE,Lima,El Carmen,1,2016.0
MX,Aguascalientes,AGS_Industrial Sur,1,2041.0
BR,Rio De Janeiro,Gavea,1,2014.0
MX,Villahermosa,VSA_Centro,1,1812.0
MX,Pachuca,PCH Zona Plateada,1,2265.0
BR,Curitiba,PR - CWB - Cristo Rei/Juveve,1,1959.0
CL,Santiago De Chile,San Carlos de Apoquindo,1,1994.0
MX,San Juan Del Rio,SAN JUAN DEL RIO,1,1922.0
MX,Xalapa,Xalapa Revolucion,1,1905.0
BR,Rio De Janeiro,Praia da Macumba,1,1855.0
AR,Cordoba,Nueva Cordoba,1,1923.0
MX,Pachuca,PCH_Calera-Saucillo,1,1888.0
MX,Tijuana,TIJ_Hipodromo,1,1958.0
MX,Chilpancingo De Los Bravo,Chilpancingo Sur,1,1923.0
MX,Chetumal,Chetumal,1,2029.0
MX,San Luis Potosi,SLP_Morales_Saucito,1,1686.0
MX,San Luis Potosi,SLP_Soledad,1,1738.0
AR,Cordoba,Sabattini Altamira,1,1813.0
MX,Leon,LEO_Sur,1,1821.0
MX,Toluca,Tol_Zinacantepec_Centro,1,1764.0
PE,Arequipa,Misti Norte,1,1868.0
MX,Aguascalientes,AGS_Canteras,1,1765.0
CL,Santiago De Chile,Independencia,1,1739.0
CO,Tulua,Tulua,1,1940.0
BR,Curitiba,PR - CWB - Novo Mundo,1,1827.0
CL,Viña Del Mar,Valparaíso,1,1750.0
MX,Campeche,CAMP Fidel Velazquez,1,1660.0
UY,Montevideo,Pocitos,1,1613.0
PE,Lima,Ate Centro,1,1877.0
MX,Chihuahua,CH_Periferico,1,1543.0
CL,Santiago De Chile,puente_alto,1,1730.0
MX,Durango,Dgo_fidel_velazquez,1,1752.0
CO,Girardot,Girardot,1,1353.0
MX,Villahermosa,VSA_Florida,1,1494.0
MX,Durango,Dgo_el_refugio,1,1613.0
MX,Tuxtla Gutierrez,TUX Jardines,1,1623.0
AR,Cordoba,Villa Adela,1,1695.0
MX,Toluca,Tol_Teconlógico-Bicentenario,1,1768.0
AR,Buenos Aires,Hurlingham,1,1256.0
PE,Arequipa,PichuPichu Este,1,1688.0
MX,Ciudad Juarez,JRZ_Torres,1,1693.0
BR,Grande São Paulo,SP - SP - Raposo/Rio Pequeno,1,1397.0
MX,Chihuahua,CH_TECNOLOGICO,1,1373.0
BR,Grande São Paulo,SP - SP - Vila Formosa/Carrao,1,1531.0
CO,Yopal,Yopal,1,1666.0
MX,Poza Rica De Hidalgo,Poza Rica Hidalgo,1,1603.0
MX,Pachuca,PCH Sur,1,1581.0
CO,Popayan,Popayan Norte,1,1721.0
BR,Rio De Janeiro,Recreio,1,1462.0
BR,Belo Horizonte,MG - BHZ - Cachoeirinha,1,1621.0
MX,Guaymas,Guaymas,1,1493.0
BR,Recife,PE - REC - Centro,1,1423.0
MX,Tepic,TEP_CENTRO_MOLOLOA,1,1516.0
MX,Tulancingo,TGO Centro,1,1668.0
MX,Cuernavaca,CVA-Temixco,1,1442.0
CO,Mosquera/ Funza,Madrid,1,1482.0
CO,Zipaquira,Zipaquira,1,1573.0
MX,Durango,Dgo_los_viñedos,1,1457.0
PE,Lima,Huachipa,1,1496.0
CO,Cartagena,Horizonte Campanos,1,1641.0
MX,Tijuana,TIJ_Insurgentes,1,1547.0
CL,Viña Del Mar,Reñaca,1,1550.0
MX,Tijuana,TIJ_Casa_Blanca,1,1310.0
AR,Rosario,Belgrano,1,1257.0
AR,La Plata,Gonnet,1,1378.0
CO,Barrancabermeja,Barrancabermeja,1,1810.0
MX,San Cristobal De Las Casas,San Cristobal de las casas,1,1495.0
EC,Quito,Centro de Quito,1,1814.0
AR,Mar Del Plata,MAR_DEL_PLATA_NORTE,1,1126.0
EC,Quito,Sur de Quito,1,1702.0
EC,Quito,El Inca,1,1563.0
BR,Rio De Janeiro,Centro,1,1663.0
BR,Belo Horizonte,MG - BH - Caiçara/Padre Eustáquio/Gameleira,1,1400.0
MX,Acapulco,ACA Las Playas,1,1371.0
CO,Cali,Puerta del Sol 2,1,1266.0
BR,Grande São Paulo,SP - OSC - Osasco,1,1083.0
AR,Salta,Salta_Centro,1,1084.0
AR,Buenos Aires,Nordelta,1,1636.0
MX,Tepic,TEP_SUR_XALISCO,1,1133.0
PE,Lima,San Juan de Lurigancho Centro,1,1203.0
AR,Corrientes,Corrientes,1,1108.0
MX,Aguascalientes,AGS_Pocitos,1,1304.0
MX,Morelia,MOR_Itzicuaro,1,1267.0
CO,Medellin,Alto_de_las_palmas,1,1554.0
UY,Montevideo,Centro,1,1264.0
MX,Tuxtla Gutierrez,TUX_San Francisco Real,1,1258.0
MX,Guanajuato,GUA_NORTE,1,1391.0
CO,Cali,Puerta del Sol,1,1429.0
AR,Buenos Aires,BERAZATEGUI,1,1144.0
CO,Ibague,Mirolindo,1,1510.0
MX,Tijuana,TIJ_El_Refugio,1,998.0
PE,Lima,Lucyana,1,1251.0
BR,Belo Horizonte,Ouro_preto/Dona_clara,1,1228.0
MX,Los Cabos,LCS_Los_cabos,1,1162.0
BR,Fortaleza,ce_for_centro/fatima/parquelandia,1,1110.0
AR,Mendoza,GRAN_MENDOZA_NORTE,1,756.0
MX,Tampico,Tam_Madero,1,995.0
MX,Matamoros,MAT Victoria,1,1119.0
AR,Bahia Blanca,BAHIA_BLANCA_SUR,1,805.0
MX,San Miguel De Allende,SMA Centro,1,1242.0
MX,Tijuana,TIJ_Otay_Industrial,1,1151.0
CO,Bucaramanga,Piedecuesta,1,1120.0
MX,San Luis Potosi,SLP_penasco,1,1148.0
AR,Bahia Blanca,BAHIA_BLANCA_NORTE,1,972.0
EC,Quito,Carcelen Industrial,1,1231.0
AR,Santafe,Santa Fe,1,687.0
MX,Cuautla,Cuautla,1,999.0
AR,Buenos Aires,Merlo Moreno,1,1101.0
PE,Lima,Centro Lima Red,1,1200.0
MX,Atlacomulco,ATL Atlacomulco,1,1065.0
MX,Pachuca,PCH Bosques-Universidad,1,969.0
AR,Cordoba,Racing Club,1,1145.0
MX,Tampico,Tam_Centro,1,1107.0
BR,Porto Alegre,RS - POA - Partenon,1,1037.0
CO,Ibague,Jardin,1,1266.0
EC,Guayaquil,Naval Sur,1,1235.0
MX,Mexicali,MXL_NuevoMexicali,1,925.0
MX,Rosarito,Rosarito,1,1036.0
AR,Cordoba,Cordoba Zona Norte,1,1257.0
PE,Lima,Zona La Victoria Red,1,1069.0
MX,Tapachula,Tapachula,1,1017.0
MX,Chihuahua,CH_Centro,1,869.0
CL,Santiago De Chile,la_pintana_el_bosque,1,944.0
BR,Rio De Janeiro,Sao Conrado,1,950.0
MX,Minatitlan,Minatitlán,1,998.0
MX,Veracruz,VER_Boca,1,1021.0
MX,Mexicali,MXL_Los Portales,1,866.0
MX,Tulum,TUL_Tulum,1,909.0
CO,Barranquilla,Parque Alegra,1,943.0
EC,Quito,Antiguo Aeropuerto,1,1280.0
PE,Cusco,Larapa,1,1051.0
BR,Grande São Paulo,SP - SP - Vila Matilde/Penha,1,811.0
MX,Matamoros,MAT Treviño,1,913.0
AR,Buenos Aires,San Miguel,1,846.0
MX,Manzanillo,MNZ Santiago Centro,1,974.0
MX,Monterrey,Independencia,1,930.0
EC,Quito,Condado,1,1220.0
AR,Buenos Aires,EZEIZA,1,818.0
MX,Piedras Negras,PDN Seccion 1,1,888.0
CL,Viña Del Mar,Interior V región,1,1035.0
CO,Fusagasuga,Fusagasuga,1,852.0
MX,Texcoco,Texcoco,1,885.0
CO,Riohacha,Riohacha,1,1053.0
AR,San Luis,SAN_LUIS,1,739.0
BR,Brasilia,DF - BSB - Asa Sul/Asa Norte,1,906.0
MX,Leon,LEO_Libramiento,1,827.0
EC,Quito,Vicentina- Floresta,1,1059.0
CL,Santiago De Chile,Pudahuel,1,837.0
MX,Tuxtla Gutierrez,TUX Teran,1,957.0
EC,Quito,La Morita II,1,1067.0
EC,Guayaquil,Ceibos,1,1040.0
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,1,1374.0
CO,Cali,Cali sur,1,919.0
CO,Chia,Cota,1,878.0
BR,Natal,RN - NAT - Zona Sul,1,906.0
MX,Leon,LEO_Las Joyas-Plan,1,958.0
MX,Tehuacan,Tehuacán,1,708.0
CL,Santiago De Chile,Cerrillos,1,876.0
MX,Zamora,ZMA Jacona,1,829.0
MX,Cozumel,CZM Cozumel,1,805.0
MX,Morelia,MOR_Puerto_Buenavista_Aldea,1,956.0
AR,Buenos Aires,PACHECO,1,800.0
MX,Ensenada,ENS_Ensenada_1,1,814.0
BR,Santos,SP - SSZ - Santos / São Vicente,1,728.0
CL,Antofagasta,Antofagasta Centro,1,884.0
CL,Concepcion,Conce Centro,1,812.0
MX,Villahermosa,VSA_Sendero,1,715.0
BR,Natal,RN - NAT - Zona Leste/Zona Oeste,1,704.0
CO,Cartago,Cartago,1,859.0
BR,Grande São Paulo,SP - SP - Mandaqui,1,606.0
PE,Lima,Rosa Luz,1,796.0
EC,Quito,Monteserrin,1,982.0
BR,Curitiba,PR - CWB - Centro Civico/Merces,1,730.0
CO,Bucaramanga,Giron,1,890.0
BR,Grande São Paulo,SP - SP - Jaguará/Pirituba,1,708.0
PE,Arequipa,Cerro Verde Suroeste,1,823.0
CO,Bogota,Arrayanes,1,885.0
PE,Ica,Puente_Blanco,1,855.0
PE,Trujillo,La Esperanza,1,873.0
BR,Rio De Janeiro,Maracana,1,678.0
CL,La Serena,La_Serena,1,1025.0
PE,Huancayo,Lamblaspata,1,897.0
UY,Montevideo,Nuevocentro,1,753.0
PE,Lima,La Taboada,1,696.0
BR,Grande São Paulo,SP - SP - Jardim Sao Luis,1,628.0
PE,Ica,Centro Ica,1,885.0
MX,Manzanillo,MAN_Playa_Azul,1,673.0
CO,Cucuta,Villa del Rosario,1,903.0
AR,Mendoza,GRAN_MENDOZA_GODOY,1,478.0
EC,Quito,Iñaquito Alto,1,757.0
EC,Quito,Valle,1,813.0
MX,Tijuana,TIJ_Buenos_Aires,1,699.0
BR,Curitiba,PR - CWB - Bigorrilho,1,641.0
MX,San Luis Potosi,SLP_Pozos,1,516.0
BR,Curitiba,PR - CWB - Bacacheri/Santa Candida,1,694.0
CL,Santiago De Chile,Maipú,1,646.0
CL,Antofagasta,Antofagasta Sur,1,695.0
MX,Tijuana,TIJ_Florido_Mariano,1,559.0
MX,Leon,LEO_Campestre,1,623.0
CO,Duitama,Duitama,1,594.0
MX,Morelia,MOR_Villa_Tzipekua,1,575.0
MX,Salamanca,Salamanca,1,659.0
AR,Posadas,Posadas,1,577.0
BR,Campinas,SP - CPS - Taquaral,1,639.0
CO,Barranquilla,Concepción,1,674.0
PE,Lima,San Gabriel Alto,1,560.0
AR,San Juan,SAN_JUAN_NORTE,1,385.0
AR,Buenos Aires,Claypole,1,539.0
BR,Rio De Janeiro,Cidade Nova,1,567.0
MX,Garcia,GAR Los nogales,1,680.0
AR,Rio Cuarto,RIO_CUARTO,1,442.0
EC,Guayaquil,Los Almendros,1,615.0
MX,Campeche,CAMP Aeropuerto,1,571.0
CO,Bogota,Usme,1,532.0
BR,Campinas,SP - CPS - Jardim Trevo,1,579.0
EC,Guayaquil,Atarazana,1,587.0
MX,Guasave,GSV Guasave,1,569.0
BR,Grande São Paulo,SP - SP - Itaquera,1,426.0
EC,Quito,Valle de los Chillos,1,671.0
AR,Rosario,Rosario Norte,1,443.0
BR,Belo Horizonte,MG - BHZ - Extremo Leste,1,545.0
BR,Campinas,SP - CPS - Mansões,1,563.0
MX,Atlixco,ATL Centro,1,561.0
AR,San Juan,SAN_JUAN_OESTE,1,371.0
AR,Santiago Del Estero,SANTIAGO_DEL_ESTERO,1,363.0
PE,Huancayo,Huancayo centro,1,632.0
MX,Oaxaca,OAX Morelos,1,540.0
CO,Sogamoso,Sogamoso Sur,1,508.0
BR,Recife,PE - JdG - Piedade/Candeias,1,442.0
BR,Grande São Paulo,SP - GRU - Centro,1,301.0
EC,Quito,Calderon,1,503.0
MX,Orizaba,OZA Jalapilla,1,491.0
MX,Dolores Hidalgo,DLH Dolores Hidalgo,1,567.0
PE,Huancayo,Acocancha,1,800.0
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,1,305.0
AR,Bariloche,BARILOCHE_CENTRO,1,397.0
CO,Ibague,El Salado,1,514.0
PE,Cajamarca,San Jose,1,388.0
PE,Ica,La Angostura,1,586.0
BR,Rio De Janeiro,Jacarepagua,1,509.0
AR,Cordoba,Valle Escondido,1,478.0
AR,Salta,Salta_Tres_Cerritos,1,413.0
EC,Cuenca,Centro de cuenca,1,820.0
CL,Santiago De Chile,Quilicura,1,342.0
MX,Zacatecas,ZAC Tres Cruces,1,467.0
AR,Resistencia,RESISTENCIA,1,359.0
BR,Niteroi,Centro / Icaraí,1,426.0
AR,Buenos Aires,Bs As Sur Barrio San Jose,1,441.0
MX,Zacatecas,ZAC Telefe,1,494.0
MX,Silao,SIL Centro,1,451.0
CO,Santa Marta,Oriente,1,292.0
PE,Piura,Villa California,1,354.0
BR,João Pessoa,PB - JPA - João Pessoa,1,395.0
CO,Buga,Buga,1,496.0
MX,Valle De Bravo,VDB_Valle_De_Bravo,1,354.0
MX,Atlixco,ATL Valle Sur,1,350.0
MX,Orizaba,OZA Mirador,1,428.0
BR,Grande São Paulo,SP - SP - Socorro/Cidade Dutra,1,369.0
BR,Porto Alegre,RS - POA - Passo da Areia,1,434.0
CO,Cali,Yumbo,1,476.0
MX,Iguala De La Independencia,IgualaOps1,1,372.0
MX,Pachuca,PCH Tlapacoya -Banus,1,381.0
MX,Tlaxcala,TXL Apizaco,1,332.0
MX,Navojoa,Navojoa,1,432.0
MX,Aguascalientes,AGS_Jesus Maria,1,324.0
MX,Tulancingo,TGO Jaltepec,1,425.0
MX,Fresnillo,FRS Centro,1,401.0
MX,Guanajuato,GUA_SUR,1,355.0
AR,Mendoza,GRAN_MENDOZA_SUR,1,193.0
CL,Concepcion,Trebol Marina,1,382.0
CL,Santiago De Chile,Renca,1,268.0
EC,Guayaquil,Portete,1,418.0
EC,Guayaquil,Villa Club,1,448.0
MX,Lazaro Cardenas,LCS Centro,1,465.0
MX,Delicias,Delicias,1,369.0
EC,Quito,Llano Grande,1,432.0
PE,Ica,Parcona,1,401.0
AR,Tandil,TANDIL,1,466.0
BR,Belo Horizonte,Gloria/Chacaras_Pampulha,1,375.0
UY,Montevideo,Malvin,1,326.0
BR,Curitiba,PR - CWB - Boqueirão/Cajuru,1,304.0
PE,Cajamarca,Cesar Tello,1,369.0
BR,Recife,PE - OLD - Olinda,1,281.0
CL,Rancagua,Rancagua Centro,1,435.0
CO,Florencia,Florencia,1,323.0
BR,Goiânia,GO - GYN - Centro,1,245.0
EC,Guayaquil,El Dorado,1,365.0
AR,La Rioja,LA_RIOJA,1,353.0
EC,Guayaquil,Via la Costa Oeste,1,357.0
MX,Ensenada,ENS_Ensenada_2,1,305.0
BR,Rio De Janeiro,Vargem Pequena,1,340.0
EC,Guayaquil,Orquideas,1,334.0
BR,Recife,PE - REC - Afogados,1,246.0
PE,Ica,Santo_Domingo,1,319.0
EC,Quito,Nayon,1,332.0
BR,Rio De Janeiro,Meier,1,231.0
BR,Fortaleza,ce_for_montese/aero/castelao,1,219.0
EC,Guayaquil,Casa Laguna,1,349.0
CL,Iquique,Iquique,1,265.0
MX,Tulancingo,TGO La Rayuela,1,223.0
CR,San Jose,San_Jose_Centro,1,282.0
AR,San Juan,SAN_JUAN_SUR,1,176.0
PE,Huancayo,Chilca,1,343.0
MX,Tuxpam,TUX_Centro,1,333.0
BR,Grande São Paulo,SP - CPB - Carapicuíba,1,219.0
MX,Leon,LEO_Industrial,1,263.0
AR,Buenos Aires,PILAR,1,201.0
EC,Quito,Sur - este,1,317.0
MX,Atlacomulco,ATL San Lorenzo,1,231.0
BR,Recife,PE - REC - Areia/Ibura/Jordão,1,205.0
MX,Cadereyta De Jimenez,CENTRO CAD,1,240.0
BR,São Jose Dos Campos,SP - SJC - São José dos Campos,1,171.0
BR,Niteroi,Santa_Rosa,1,185.0
AR,Villa Carlos Paz,Carlos Paz,1,204.0
CL,Puerto Montt,Puerto Montt,1,299.0
EC,Guayaquil,Ciudad Celeste,1,253.0
CL,Antofagasta,Antofagasta Norte,1,277.0
BR,Fortaleza,ce_for_dunas/mdb/p_do_futuro/porto,1,179.0
EC,Quito,Carcelen,1,283.0
MX,Tlaxcala,TLX Tlaxcala Centro,1,247.0
CL,La Serena,Coquimbo,1,308.0
AR,Mendoza,GRAN_MENDOZA_MAIPU,1,120.0
MX,Zacatecas,ZAC Mecanicos,1,198.0
PE,Lima,San Luis Red,1,134.0
BR,Campinas,SP - VCP - Barão Geraldo/Alphaville,1,177.0
PE,Lima,Huaycan,1,237.0
PE,Piura,Enace,1,214.0
BR,Rio De Janeiro,Taquara,1,165.0
CL,Concepcion,San Pedro,1,165.0
BR,Ribeirão Preto,SP - RAO - Norte,1,190.0
BR,Salvador,BA - SSA - Barra / Ondina,1,85.0
MX,Lazaro Cardenas,LCS La Orilla,1,224.0
BR,Campinas,SP - CPS - Gramado,1,219.0
BR,Rio De Janeiro,Sao Cristovao,1,151.0
BR,Ribeirão Preto,SP - RAO - Sul,1,148.0
CL,Santiago De Chile,chicureo,1,163.0
BR,Other,ce_for_dunas/mdb/p_do_futuro/porto,1,0.0
MX,Tula De Allende,TDA Centro,1,145.0
CR,San Jose,Guadalupe_Sabanilla,1,207.0
BR,Grande São Paulo,SP - SP - Tremembe,1,112.0
CL,Santiago De Chile,San Bernardo,1,226.0
BR,Niteroi,Sao_Francisco,1,177.0
AR,Buenos Aires,DEL_VISO,1,181.0
CR,San Jose,San_Pedro_Curri_3R,1,245.0
BR,Rio De Janeiro,Fregesia,1,169.0
BR,Curitiba,PR - CWB - Santa Felicidade,1,213.0
CL,Viña Del Mar,Curauma,1,227.0
EC,Santa Elena / Salinas / Libertad,Salinas,1,105.0
BR,Grande São Paulo,SP - SP - Granja Viana,1,120.0
MX,Tlaxcala,TLX San Gabriel Cuauhtla,1,127.0
BR,Fortaleza,ce_for_pici/joquei_c/parangaba,1,181.0
MX,Tlaxcala,TLX CHIAUTEMPAN,1,166.0
PE,Trujillo,Huanchaco,1,185.0
MX,Zacatecas,ZAC Centro,1,212.0
CL,Calama,Calama,1,114.0
EC,Guayaquil,Via la costa Este,1,189.0
BR,Brasilia,DF - BSB - Águas Claras,1,208.0
CL,Temuco,Temuco_Centro,1,125.0
CL,Rancagua,Manzanal,1,157.0
MX,Fresnillo,FRS Colosio,1,134.0
EC,Portoviejo,Portoviejo,1,108.0
AR,San Salvador De Jujuy,JUJUY,1,129.0
PE,Lima,Alameda Norte,1,201.0
CL,Talca,Talca,1,128.0
BR,Rio De Janeiro,Cachambi,1,161.0
PE,Ica,San_Joaquin,1,167.0
UY,Montevideo,Prado,1,136.0
BR,Grande São Paulo,SP - GRU - Jardim Matarazzo,1,127.0
AR,San Miguel De Tucuman,Yerba Buena,1,104.0
EC,Cuenca,Batan,1,216.0
CO,Bogota,Siberia,1,177.0
EC,Manta,Manta Beach,1,133.0
BR,Natal,RN - NAT - Parnamirim/Centro,1,119.0
BR,Curitiba,PR - CWB - CIC,1,233.0
AR,Cordoba,VILLA_ALLENDE,1,132.0
PE,Trujillo,El Porvenir,1,114.0
MX,Tecate,TCE Tecate,1,83.0
BR,Belo Horizonte,Santa_amalia/Venda_Nova,1,113.0
EC,Guayaquil,Prosperina,1,160.0
CL,Santiago De Chile,Colina,1,131.0
EC,Guayaquil,Matices,1,152.0
BR,Grande São Paulo,SP - OSC - Baronesa/Jardim Elvira,1,95.0
CL,Santiago De Chile,Población San Joaquin,1,134.0
BR,Fortaleza,ce_for_p_kennedy/a_bezerra/v_velha,1,136.0
MX,Cadereyta De Jimenez,Refineria_Cad,1,136.0
BR,Rio De Janeiro,Piedade,1,129.0
BR,Juiz De Fora,MG - JDF - Juiz de Fora,1,101.0
BR,Rio De Janeiro,Ilha do Governador,1,128.0
BR,Aracaju,SE - AJU - Aracaju,1,171.0
AR,La Plata,City Bell,1,130.0
EC,Quito,Eden del Valle,1,140.0
MX,Tula De Allende,TDA El Llano,1,102.0
MX,Orizaba,OZA El Bejucal,1,119.0
BR,Goiânia,GO - GYN - Jd. Novo Mundo,1,71.0
BR,Maceio,AL - MCZ - Maceió,1,64.0
MX,Los Cabos,LCS_El_Tezal,1,134.0
PE,Other,Other,1,110.0
EC,Guayaquil,Metropolis,1,143.0
EC,Guayaquil,Via a Daule,1,66.0
BR,Other,Other,1,15.0
MX,Tula De Allende,TDA San Marcos,1,109.0
BR,Belem,PA - BEL - Belém,1,130.0
CL,Los Angeles,Los Ángeles,1,63.0
MX,Ciudad Valles,VALL Centro,1,80.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,1,101.0
EC,Guayaquil,Villa del Rey,1,13.0
BR,Rio De Janeiro,Méier Norte,1,69.0
CL,La Serena,Las_Compañias,1,139.0
PE,Lima,Ventanilla Alta,1,78.0
MX,Tlaxcala,TLX San Esteban,1,84.0
EC,Guayaquil,Mapasingue,1,127.0
CL,Copiapo,Copiapó,1,116.0
MX,Zacatecas,ZAC Progresista,1,91.0
AR,Salta,ALVARADO_PULLAY,1,63.0
CR,San Jose,Heredia,1,115.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,1,78.0
BR,Belo Horizonte,MG - BHZ - Barreiro,1,77.0
CL,Chillan,Chillán,1,49.0
EC,Quito,Pifo,1,81.0
BR,Sorocaba,SP - SOR - Sorocaba,1,104.0
MX,Tuxpam,TUX_Tampamacchoco,1,99.0
MX,Zacatecas,ZAC Campesina,1,66.0
MX,Moroleon,URO_Moroleón Centro,1,60.0
BR,Belo Horizonte,MG - CON - Industrial,1,44.0
BR,Brasilia,DF - BSB - Guará,1,83.0
BR,Recife,PE - JbG - Guararapes,1,88.0
PE,Chiclayo,Obrero Municipal,1,101.0
PE,Chimbote,Nuevo Chimbote,1,66.0
PE,Piura,La Molina,1,92.0
